ts,event_name,user_pseudo_id,session_key,page_path,viewport_bucket,viewport_profile,viewport_group,track_id,zone,click_x_bucket,click_y_bucket,scroll_depth_bucket,session_add_to_cart,session_purchase
2026-01-27 22:43:30.487928 UTC,ui_click,68452117.17695537,68452117.1769553712-1769553711,/product/15,390-429,393x873,mobile,qty-plus,,5.0,3.0,,1,0
2026-01-27 22:43:30.487928 UTC,ui_click,68452117.17695537,68452117.1769553712-1769553711,/product/15,390-429,393x873,mobile,qty-plus,,5.0,3.0,,1,0
2026-01-27 22:43:30.487928 UTC,ui_click,68452117.17695537,68452117.1769553712-1769553711,/product/15,390-429,393x873,mobile,qty-plus,,5.0,3.0,,1,0
2026-01-27 22:43:30.487928 UTC,ui_click,68452117.17695537,68452117.1769553712-1769553711,/product/15,390-429,393x873,mobile,add-to-cart-15,,1.0,4.0,,1,0
2026-01-27 22:43:27.914153 UTC,scroll_depth,68452117.17695537,68452117.1769553712-1769553711,/product/15,390-429,393x873,mobile,,,,,75.0,1,0
2026-01-27 22:43:27.914153 UTC,scroll_depth,68452117.17695537,68452117.1769553712-1769553711,/product/15,390-429,393x873,mobile,,,,,90.0,1,0
2026-01-27 22:43:27.914153 UTC,scroll_depth,68452117.17695537,68452117.1769553712-1769553711,/product/15,390-429,393x873,mobile,,,,,25.0,1,0
2026-01-27 22:43:27.914153 UTC,scroll_depth,68452117.17695537,68452117.1769553712-1769553711,/product/15,390-429,393x873,mobile,,,,,50.0,1,0
2026-01-27 22:43:27.914153 UTC,scroll_depth,68452117.17695537,68452117.1769553712-1769553711,/product/15,390-429,393x873,mobile,,,,,75.0,1,0
2026-01-27 22:43:27.914153 UTC,scroll_depth,68452117.17695537,68452117.1769553712-1769553711,/product/15,390-429,393x873,mobile,,,,,90.0,1,0
2026-01-27 22:42:54.225684 UTC,scroll_depth,68452117.17695537,68452117.1769553712-1769553711,/product/9,390-429,393x873,mobile,,,,,25.0,1,0
2026-01-27 22:42:54.225684 UTC,scroll_depth,68452117.17695537,68452117.1769553712-1769553711,/product/9,390-429,393x873,mobile,,,,,50.0,1,0
2026-01-27 22:42:54.225684 UTC,scroll_depth,68452117.17695537,68452117.1769553712-1769553711,/product/9,390-429,393x873,mobile,,,,,75.0,1,0
2026-01-27 22:42:54.225684 UTC,scroll_depth,68452117.17695537,68452117.1769553712-1769553711,/product/9,390-429,393x873,mobile,,,,,90.0,1,0
2026-01-27 22:42:45.789072 UTC,scroll_depth,68452117.17695537,68452117.1769553712-1769553711,/product/4,390-429,393x873,mobile,,,,,25.0,1,0
2026-01-27 22:42:45.789072 UTC,scroll_depth,68452117.17695537,68452117.1769553712-1769553711,/product/4,390-429,393x873,mobile,,,,,50.0,1,0
2026-01-27 22:42:45.789072 UTC,scroll_depth,68452117.17695537,68452117.1769553712-1769553711,/product/4,390-429,393x873,mobile,,,,,75.0,1,0
2026-01-27 22:42:45.789072 UTC,scroll_depth,68452117.17695537,68452117.1769553712-1769553711,/product/4,390-429,393x873,mobile,,,,,90.0,1,0
2026-01-27 22:42:36.952067 UTC,scroll_depth,1077862076.1769552,1077862076.1769553732-1769553732,/product/2,390-429,390x844,mobile,,,,,25.0,0,0
2026-01-27 22:42:36.952067 UTC,scroll_depth,1077862076.1769552,1077862076.1769553732-1769553732,/product/2,390-429,390x844,mobile,,,,,50.0,0,0
2026-01-27 22:42:36.952067 UTC,scroll_depth,1077862076.1769552,1077862076.1769553732-1769553732,/product/2,390-429,390x844,mobile,,,,,75.0,0,0
2026-01-27 22:42:36.952067 UTC,scroll_depth,1077862076.1769552,1077862076.1769553732-1769553732,/product/2,390-429,390x844,mobile,,,,,90.0,0,0
2026-01-27 22:42:18.830995 UTC,scroll_depth,1077862076.1769552,1077862076.1769553732-1769553732,/product/12,390-429,390x844,mobile,,,,,25.0,0,0
2026-01-27 22:42:18.830995 UTC,scroll_depth,1077862076.1769552,1077862076.1769553732-1769553732,/product/12,390-429,390x844,mobile,,,,,50.0,0,0
2026-01-27 22:42:18.830995 UTC,scroll_depth,1077862076.1769552,1077862076.1769553732-1769553732,/product/12,390-429,390x844,mobile,,,,,75.0,0,0
2026-01-27 22:42:18.830995 UTC,scroll_depth,1077862076.1769552,1077862076.1769553732-1769553732,/product/12,390-429,390x844,mobile,,,,,25.0,0,0
2026-01-27 22:42:18.830995 UTC,scroll_depth,1077862076.1769552,1077862076.1769553732-1769553732,/product/12,390-429,390x844,mobile,,,,,50.0,0,0
2026-01-27 22:42:18.830995 UTC,scroll_depth,1077862076.1769552,1077862076.1769553732-1769553732,/product/12,390-429,390x844,mobile,,,,,75.0,0,0
2026-01-27 22:42:18.830995 UTC,scroll_depth,1077862076.1769552,1077862076.1769553732-1769553732,/product/12,390-429,390x844,mobile,,,,,90.0,0,0
2026-01-27 22:42:16.186745 UTC,ui_click,1896969388.1769557,1896969388.1769553588-1769553588,/product/14,>=768,1280x720,desktop,add-to-cart-14,,4.0,5.0,,1,0
2026-01-27 22:42:14.307119 UTC,scroll_depth,1896969388.1769557,1896969388.1769553588-1769553588,/product/14,>=768,1280x720,desktop,,,,,25.0,1,0
2026-01-27 22:42:14.307119 UTC,scroll_depth,1896969388.1769557,1896969388.1769553588-1769553588,/product/14,>=768,1280x720,desktop,,,,,50.0,1,0
2026-01-27 22:42:14.307119 UTC,scroll_depth,1896969388.1769557,1896969388.1769553588-1769553588,/product/14,>=768,1280x720,desktop,,,,,75.0,1,0
2026-01-27 22:42:14.307119 UTC,scroll_depth,1896969388.1769557,1896969388.1769553588-1769553588,/product/14,>=768,1280x720,desktop,,,,,90.0,1,0
2026-01-27 22:42:14.307119 UTC,scroll_depth,1896969388.1769557,1896969388.1769553588-1769553588,/product/14,>=768,1280x720,desktop,,,,,25.0,1,0
2026-01-27 22:42:14.307119 UTC,scroll_depth,1896969388.1769557,1896969388.1769553588-1769553588,/product/14,>=768,1280x720,desktop,,,,,50.0,1,0
2026-01-27 22:42:14.307119 UTC,scroll_depth,1896969388.1769557,1896969388.1769553588-1769553588,/product/14,>=768,1280x720,desktop,,,,,75.0,1,0
2026-01-27 22:42:14.307119 UTC,scroll_depth,1896969388.1769557,1896969388.1769553588-1769553588,/product/14,>=768,1280x720,desktop,,,,,90.0,1,0
2026-01-27 22:41:52.610722 UTC,scroll_depth,65769239.176955365,65769239.1769553709-1769553708,/product/7,>=768,1920x1080,desktop,,,,,25.0,0,0
2026-01-27 22:41:52.610722 UTC,scroll_depth,65769239.176955365,65769239.1769553709-1769553708,/product/7,>=768,1920x1080,desktop,,,,,50.0,0,0
2026-01-27 22:41:52.610722 UTC,scroll_depth,65769239.176955365,65769239.1769553709-1769553708,/product/7,>=768,1920x1080,desktop,,,,,75.0,0,0
2026-01-27 22:41:52.610722 UTC,scroll_depth,65769239.176955365,65769239.1769553709-1769553708,/product/7,>=768,1920x1080,desktop,,,,,90.0,0,0
2026-01-27 22:41:50.202639 UTC,scroll_depth,1896969388.1769557,1896969388.1769553588-1769553588,/product/13,>=768,1280x720,desktop,,,,,25.0,1,0
2026-01-27 22:41:50.202639 UTC,scroll_depth,1896969388.1769557,1896969388.1769553588-1769553588,/product/13,>=768,1280x720,desktop,,,,,50.0,1,0
2026-01-27 22:41:50.202639 UTC,scroll_depth,1896969388.1769557,1896969388.1769553588-1769553588,/product/13,>=768,1280x720,desktop,,,,,75.0,1,0
2026-01-27 22:41:50.202639 UTC,scroll_depth,1896969388.1769557,1896969388.1769553588-1769553588,/product/13,>=768,1280x720,desktop,,,,,90.0,1,0
2026-01-27 22:40:46.063779 UTC,scroll_depth,1896969388.1769557,1896969388.1769553588-1769553588,/product/17,>=768,1280x720,desktop,,,,,50.0,1,0
2026-01-27 22:40:46.063779 UTC,scroll_depth,1896969388.1769557,1896969388.1769553588-1769553588,/product/17,>=768,1280x720,desktop,,,,,75.0,1,0
2026-01-27 22:40:46.063779 UTC,scroll_depth,1896969388.1769557,1896969388.1769553588-1769553588,/product/17,>=768,1280x720,desktop,,,,,90.0,1,0
2026-01-27 22:40:46.063779 UTC,scroll_depth,1896969388.1769557,1896969388.1769553588-1769553588,/product/17,>=768,1280x720,desktop,,,,,25.0,1,0
2026-01-27 22:40:46.063779 UTC,scroll_depth,1896969388.1769557,1896969388.1769553588-1769553588,/product/17,>=768,1280x720,desktop,,,,,50.0,1,0
2026-01-27 22:40:46.063779 UTC,scroll_depth,1896969388.1769557,1896969388.1769553588-1769553588,/product/17,>=768,1280x720,desktop,,,,,75.0,1,0
2026-01-27 22:40:46.063779 UTC,scroll_depth,1896969388.1769557,1896969388.1769553588-1769553588,/product/17,>=768,1280x720,desktop,,,,,90.0,1,0
2026-01-27 22:40:33.993740 UTC,scroll_depth,1896969388.1769557,1896969388.1769553588-1769553588,/product/3,>=768,1280x720,desktop,,,,,25.0,1,0
2026-01-27 22:40:33.993740 UTC,scroll_depth,1896969388.1769557,1896969388.1769553588-1769553588,/product/3,>=768,1280x720,desktop,,,,,50.0,1,0
2026-01-27 22:40:33.993740 UTC,scroll_depth,1896969388.1769557,1896969388.1769553588-1769553588,/product/3,>=768,1280x720,desktop,,,,,75.0,1,0
2026-01-27 22:40:33.993740 UTC,scroll_depth,1896969388.1769557,1896969388.1769553588-1769553588,/product/3,>=768,1280x720,desktop,,,,,90.0,1,0
2026-01-27 22:40:33.993740 UTC,ui_click,1896969388.1769557,1896969388.1769553588-1769553588,/product/3,>=768,1280x720,desktop,add-to-cart-3,,4.0,5.0,,1,0
2026-01-27 22:40:25.199420 UTC,scroll_depth,1896969388.1769557,1896969388.1769553588-1769553588,/product/7,>=768,1280x720,desktop,,,,,25.0,1,0
2026-01-27 22:40:25.199420 UTC,scroll_depth,1896969388.1769557,1896969388.1769553588-1769553588,/product/7,>=768,1280x720,desktop,,,,,50.0,1,0
2026-01-27 22:40:25.199420 UTC,scroll_depth,1896969388.1769557,1896969388.1769553588-1769553588,/product/7,>=768,1280x720,desktop,,,,,75.0,1,0
2026-01-27 22:40:25.199420 UTC,scroll_depth,1896969388.1769557,1896969388.1769553588-1769553588,/product/7,>=768,1280x720,desktop,,,,,90.0,1,0
2026-01-27 22:40:11.768089 UTC,scroll_depth,1896969388.1769557,1896969388.1769553588-1769553588,/product/14,>=768,1280x720,desktop,,,,,50.0,1,0
2026-01-27 22:40:11.768089 UTC,scroll_depth,1896969388.1769557,1896969388.1769553588-1769553588,/product/14,>=768,1280x720,desktop,,,,,75.0,1,0
2026-01-27 22:40:11.768089 UTC,scroll_depth,1896969388.1769557,1896969388.1769553588-1769553588,/product/14,>=768,1280x720,desktop,,,,,90.0,1,0
2026-01-27 22:40:11.768089 UTC,scroll_depth,1896969388.1769557,1896969388.1769553588-1769553588,/product/14,>=768,1280x720,desktop,,,,,25.0,1,0
2026-01-27 22:40:11.768089 UTC,scroll_depth,1896969388.1769557,1896969388.1769553588-1769553588,/product/14,>=768,1280x720,desktop,,,,,50.0,1,0
2026-01-27 22:40:11.768089 UTC,scroll_depth,1896969388.1769557,1896969388.1769553588-1769553588,/product/14,>=768,1280x720,desktop,,,,,75.0,1,0
2026-01-27 22:40:11.768089 UTC,scroll_depth,1896969388.1769557,1896969388.1769553588-1769553588,/product/14,>=768,1280x720,desktop,,,,,90.0,1,0
2026-01-27 22:40:04.524452 UTC,scroll_depth,1896969388.1769557,1896969388.1769553588-1769553588,/product/12,>=768,1280x720,desktop,,,,,50.0,1,0
2026-01-27 22:40:04.524452 UTC,scroll_depth,1896969388.1769557,1896969388.1769553588-1769553588,/product/12,>=768,1280x720,desktop,,,,,25.0,1,0
2026-01-27 22:40:04.524452 UTC,scroll_depth,1896969388.1769557,1896969388.1769553588-1769553588,/product/12,>=768,1280x720,desktop,,,,,50.0,1,0
2026-01-27 22:40:04.524452 UTC,scroll_depth,1896969388.1769557,1896969388.1769553588-1769553588,/product/12,>=768,1280x720,desktop,,,,,75.0,1,0
2026-01-27 22:40:04.524452 UTC,scroll_depth,1896969388.1769557,1896969388.1769553588-1769553588,/product/12,>=768,1280x720,desktop,,,,,90.0,1,0
2026-01-27 22:40:00.850544 UTC,scroll_depth,1896969388.1769557,1896969388.1769553588-1769553588,/product/7,>=768,1280x720,desktop,,,,,25.0,1,0
2026-01-27 22:40:00.850544 UTC,scroll_depth,1896969388.1769557,1896969388.1769553588-1769553588,/product/7,>=768,1280x720,desktop,,,,,50.0,1,0
2026-01-27 22:38:24.240412 UTC,ui_click,591413466.1769553,591413466.1769553485-1769553484,/product/15,>=768,1920x1080,desktop,buy-now-15,,5.0,3.0,,0,0
2026-01-27 22:38:20.924075 UTC,scroll_depth,591413466.1769553,591413466.1769553485-1769553484,/product/15,>=768,1920x1080,desktop,,,,,75.0,0,0
2026-01-27 22:38:20.924075 UTC,scroll_depth,591413466.1769553,591413466.1769553485-1769553484,/product/15,>=768,1920x1080,desktop,,,,,90.0,0,0
2026-01-27 22:38:20.924075 UTC,scroll_depth,591413466.1769553,591413466.1769553485-1769553484,/product/15,>=768,1920x1080,desktop,,,,,25.0,0,0
2026-01-27 22:38:20.924075 UTC,scroll_depth,591413466.1769553,591413466.1769553485-1769553484,/product/15,>=768,1920x1080,desktop,,,,,50.0,0,0
2026-01-27 22:38:20.924075 UTC,scroll_depth,591413466.1769553,591413466.1769553485-1769553484,/product/15,>=768,1920x1080,desktop,,,,,75.0,0,0
2026-01-27 22:38:20.924075 UTC,scroll_depth,591413466.1769553,591413466.1769553485-1769553484,/product/15,>=768,1920x1080,desktop,,,,,90.0,0,0
2026-01-27 22:38:16.382627 UTC,scroll_depth,1056461069.1769552,1056461069.1769553493-1769553493,/product/11,390-429,393x873,mobile,,,,,25.0,0,0
2026-01-27 22:38:16.382627 UTC,scroll_depth,1056461069.1769552,1056461069.1769553493-1769553493,/product/11,390-429,393x873,mobile,,,,,50.0,0,0
2026-01-27 22:38:16.382627 UTC,scroll_depth,1056461069.1769552,1056461069.1769553493-1769553493,/product/11,390-429,393x873,mobile,,,,,75.0,0,0
2026-01-27 22:38:16.382627 UTC,scroll_depth,1056461069.1769552,1056461069.1769553493-1769553493,/product/11,390-429,393x873,mobile,,,,,90.0,0,0
2026-01-27 22:37:01.577148 UTC,scroll_depth,618581068.1769552,618581068.1769553392-1769553391,/product/9,>=768,1280x800,tablet,,,,,25.0,0,0
2026-01-27 22:37:01.577148 UTC,scroll_depth,618581068.1769552,618581068.1769553392-1769553391,/product/9,>=768,1280x800,tablet,,,,,50.0,0,0
2026-01-27 22:37:01.577148 UTC,scroll_depth,618581068.1769552,618581068.1769553392-1769553391,/product/9,>=768,1280x800,tablet,,,,,75.0,0,0
2026-01-27 22:37:01.577148 UTC,scroll_depth,618581068.1769552,618581068.1769553392-1769553391,/product/9,>=768,1280x800,tablet,,,,,90.0,0,0
2026-01-27 22:36:50.787260 UTC,ui_click,43482501.17695177,43482501.1769517775-1769552743,/product/15,390-429,412x915,mobile,qty-plus,,6.0,3.0,,1,0
2026-01-27 22:36:50.787260 UTC,ui_click,43482501.17695177,43482501.1769517775-1769552743,/product/15,390-429,412x915,mobile,qty-plus,,6.0,3.0,,1,0
2026-01-27 22:36:44.462852 UTC,scroll_depth,43482501.17695177,43482501.1769517775-1769552743,/product/15,390-429,412x915,mobile,,,,,25.0,1,0
2026-01-27 22:36:44.462852 UTC,scroll_depth,43482501.17695177,43482501.1769517775-1769552743,/product/15,390-429,412x915,mobile,,,,,50.0,1,0
2026-01-27 22:36:44.462852 UTC,scroll_depth,43482501.17695177,43482501.1769517775-1769552743,/product/15,390-429,412x915,mobile,,,,,75.0,1,0
2026-01-27 22:36:44.462852 UTC,scroll_depth,43482501.17695177,43482501.1769517775-1769552743,/product/15,390-429,412x915,mobile,,,,,90.0,1,0
2026-01-27 22:36:37.685767 UTC,ui_click,618581068.1769552,618581068.1769553392-1769553391,/product/17,>=768,1280x800,tablet,buy-now-17,,5.0,5.0,,0,0
2026-01-27 22:36:36.991038 UTC,ui_click,43482501.17695177,43482501.1769517775-1769552743,/product/15,390-429,412x915,mobile,qty-plus,,6.0,3.0,,1,0
2026-01-27 22:36:36.991038 UTC,ui_click,43482501.17695177,43482501.1769517775-1769552743,/product/15,390-429,412x915,mobile,qty-plus,,6.0,3.0,,1,0
2026-01-27 22:36:36.991038 UTC,ui_click,43482501.17695177,43482501.1769517775-1769552743,/product/15,390-429,412x915,mobile,add-to-cart-15,,1.0,4.0,,1,0
2026-01-27 22:36:35.291713 UTC,scroll_depth,618581068.1769552,618581068.1769553392-1769553391,/product/17,>=768,1280x800,tablet,,,,,25.0,0,0
2026-01-27 22:36:35.291713 UTC,scroll_depth,618581068.1769552,618581068.1769553392-1769553391,/product/17,>=768,1280x800,tablet,,,,,50.0,0,0
2026-01-27 22:36:35.291713 UTC,scroll_depth,618581068.1769552,618581068.1769553392-1769553391,/product/17,>=768,1280x800,tablet,,,,,75.0,0,0
2026-01-27 22:36:35.291713 UTC,scroll_depth,618581068.1769552,618581068.1769553392-1769553391,/product/17,>=768,1280x800,tablet,,,,,90.0,0,0
2026-01-27 22:36:35.095688 UTC,scroll_depth,43482501.17695177,43482501.1769517775-1769552743,/product/15,390-429,412x915,mobile,,,,,25.0,1,0
2026-01-27 22:36:35.095688 UTC,scroll_depth,43482501.17695177,43482501.1769517775-1769552743,/product/15,390-429,412x915,mobile,,,,,50.0,1,0
2026-01-27 22:36:35.095688 UTC,scroll_depth,43482501.17695177,43482501.1769517775-1769552743,/product/15,390-429,412x915,mobile,,,,,75.0,1,0
2026-01-27 22:36:35.095688 UTC,scroll_depth,43482501.17695177,43482501.1769517775-1769552743,/product/15,390-429,412x915,mobile,,,,,90.0,1,0
2026-01-27 22:36:34.367376 UTC,scroll_depth,618581068.1769552,618581068.1769553392-1769553391,/product/17,>=768,1280x800,tablet,,,,,25.0,0,0
2026-01-27 22:36:34.367376 UTC,scroll_depth,618581068.1769552,618581068.1769553392-1769553391,/product/17,>=768,1280x800,tablet,,,,,50.0,0,0
2026-01-27 22:36:34.367376 UTC,scroll_depth,618581068.1769552,618581068.1769553392-1769553391,/product/17,>=768,1280x800,tablet,,,,,75.0,0,0
2026-01-27 22:36:34.367376 UTC,scroll_depth,618581068.1769552,618581068.1769553392-1769553391,/product/17,>=768,1280x800,tablet,,,,,90.0,0,0
2026-01-27 22:36:32.412476 UTC,ui_click,43482501.17695177,43482501.1769517775-1769552743,/product/10,390-429,412x915,mobile,qty-plus,,6.0,3.0,,1,0
2026-01-27 22:36:32.412476 UTC,ui_click,43482501.17695177,43482501.1769517775-1769552743,/product/10,390-429,412x915,mobile,qty-plus,,6.0,3.0,,1,0
2026-01-27 22:36:30.628708 UTC,scroll_depth,43482501.17695177,43482501.1769517775-1769552743,/product/10,390-429,412x915,mobile,,,,,25.0,1,0
2026-01-27 22:36:30.628708 UTC,scroll_depth,43482501.17695177,43482501.1769517775-1769552743,/product/10,390-429,412x915,mobile,,,,,50.0,1,0
2026-01-27 22:36:30.628708 UTC,scroll_depth,43482501.17695177,43482501.1769517775-1769552743,/product/10,390-429,412x915,mobile,,,,,75.0,1,0
2026-01-27 22:36:30.628708 UTC,scroll_depth,43482501.17695177,43482501.1769517775-1769552743,/product/10,390-429,412x915,mobile,,,,,90.0,1,0
2026-01-27 22:36:30.628708 UTC,scroll_depth,43482501.17695177,43482501.1769517775-1769552743,/product/10,390-429,412x915,mobile,,,,,25.0,1,0
2026-01-27 22:36:30.628708 UTC,scroll_depth,43482501.17695177,43482501.1769517775-1769552743,/product/10,390-429,412x915,mobile,,,,,50.0,1,0
2026-01-27 22:36:30.628708 UTC,scroll_depth,43482501.17695177,43482501.1769517775-1769552743,/product/10,390-429,412x915,mobile,,,,,75.0,1,0
2026-01-27 22:36:30.628708 UTC,scroll_depth,43482501.17695177,43482501.1769517775-1769552743,/product/10,390-429,412x915,mobile,,,,,90.0,1,0
2026-01-27 22:36:03.460842 UTC,scroll_depth,43482501.17695177,43482501.1769517775-1769552743,/product/2,390-429,412x915,mobile,,,,,50.0,1,0
2026-01-27 22:36:03.460842 UTC,scroll_depth,43482501.17695177,43482501.1769517775-1769552743,/product/2,390-429,412x915,mobile,,,,,75.0,1,0
2026-01-27 22:36:03.460842 UTC,scroll_depth,43482501.17695177,43482501.1769517775-1769552743,/product/2,390-429,412x915,mobile,,,,,90.0,1,0
2026-01-27 22:35:57.046875 UTC,scroll_depth,43482501.17695177,43482501.1769517775-1769552743,/product/2,390-429,412x915,mobile,,,,,25.0,1,0
2026-01-27 22:35:54.499053 UTC,scroll_depth,1641461007.1769516,1641461007.1769517770-1769551364,/product/6,360-389,360x800,mobile,,,,,25.0,1,0
2026-01-27 22:35:54.499053 UTC,scroll_depth,1641461007.1769516,1641461007.1769517770-1769551364,/product/6,360-389,360x800,mobile,,,,,50.0,1,0
2026-01-27 22:35:54.499053 UTC,scroll_depth,1641461007.1769516,1641461007.1769517770-1769551364,/product/6,360-389,360x800,mobile,,,,,75.0,1,0
2026-01-27 22:35:54.499053 UTC,scroll_depth,1641461007.1769516,1641461007.1769517770-1769551364,/product/6,360-389,360x800,mobile,,,,,90.0,1,0
2026-01-27 22:35:35.075268 UTC,ui_click,43482501.17695177,43482501.1769517775-1769552743,/product/9,390-429,412x915,mobile,qty-plus,,6.0,3.0,,1,0
2026-01-27 22:35:31.979689 UTC,scroll_depth,43482501.17695177,43482501.1769517775-1769552743,/product/9,390-429,412x915,mobile,,,,,25.0,1,0
2026-01-27 22:35:31.979689 UTC,scroll_depth,43482501.17695177,43482501.1769517775-1769552743,/product/9,390-429,412x915,mobile,,,,,50.0,1,0
2026-01-27 22:35:31.979689 UTC,scroll_depth,43482501.17695177,43482501.1769517775-1769552743,/product/9,390-429,412x915,mobile,,,,,75.0,1,0
2026-01-27 22:35:31.979689 UTC,scroll_depth,43482501.17695177,43482501.1769517775-1769552743,/product/9,390-429,412x915,mobile,,,,,90.0,1,0
2026-01-27 22:35:17.120241 UTC,scroll_depth,43482501.17695177,43482501.1769517775-1769552743,/product/3,390-429,412x915,mobile,,,,,75.0,1,0
2026-01-27 22:35:17.120241 UTC,scroll_depth,43482501.17695177,43482501.1769517775-1769552743,/product/3,390-429,412x915,mobile,,,,,90.0,1,0
2026-01-27 22:35:04.085331 UTC,scroll_depth,43482501.17695177,43482501.1769517775-1769552743,/product/3,390-429,412x915,mobile,,,,,25.0,1,0
2026-01-27 22:35:04.085331 UTC,scroll_depth,43482501.17695177,43482501.1769517775-1769552743,/product/3,390-429,412x915,mobile,,,,,50.0,1,0
2026-01-27 22:35:04.085331 UTC,ui_click,43482501.17695177,43482501.1769517775-1769552743,/product/3,390-429,412x915,mobile,qty-plus,,6.0,3.0,,1,0
2026-01-27 22:35:04.085331 UTC,ui_click,43482501.17695177,43482501.1769517775-1769552743,/product/3,390-429,412x915,mobile,qty-plus,,6.0,3.0,,1,0
2026-01-27 22:35:04.085331 UTC,ui_click,43482501.17695177,43482501.1769517775-1769552743,/product/3,390-429,412x915,mobile,qty-plus,,6.0,3.0,,1,0
2026-01-27 22:35:01.764821 UTC,scroll_depth,1641461007.1769516,1641461007.1769517770-1769551364,/product/2,360-389,360x800,mobile,,,,,25.0,1,0
2026-01-27 22:35:01.764821 UTC,scroll_depth,1641461007.1769516,1641461007.1769517770-1769551364,/product/2,360-389,360x800,mobile,,,,,50.0,1,0
2026-01-27 22:35:01.764821 UTC,scroll_depth,1641461007.1769516,1641461007.1769517770-1769551364,/product/2,360-389,360x800,mobile,,,,,75.0,1,0
2026-01-27 22:35:01.764821 UTC,scroll_depth,1641461007.1769516,1641461007.1769517770-1769551364,/product/2,360-389,360x800,mobile,,,,,90.0,1,0
2026-01-27 22:34:46.036222 UTC,scroll_depth,1641461007.1769516,1641461007.1769517770-1769551364,/product/14,360-389,360x800,mobile,,,,,75.0,1,0
2026-01-27 22:34:46.036222 UTC,scroll_depth,1641461007.1769516,1641461007.1769517770-1769551364,/product/14,360-389,360x800,mobile,,,,,90.0,1,0
2026-01-27 22:34:46.036222 UTC,scroll_depth,1641461007.1769516,1641461007.1769517770-1769551364,/product/14,360-389,360x800,mobile,,,,,25.0,1,0
2026-01-27 22:34:46.036222 UTC,scroll_depth,1641461007.1769516,1641461007.1769517770-1769551364,/product/14,360-389,360x800,mobile,,,,,50.0,1,0
2026-01-27 22:34:46.036222 UTC,scroll_depth,1641461007.1769516,1641461007.1769517770-1769551364,/product/14,360-389,360x800,mobile,,,,,75.0,1,0
2026-01-27 22:34:46.036222 UTC,scroll_depth,1641461007.1769516,1641461007.1769517770-1769551364,/product/14,360-389,360x800,mobile,,,,,90.0,1,0
2026-01-27 22:34:37.309880 UTC,scroll_depth,43482501.17695177,43482501.1769517775-1769552743,/product/10,390-429,412x915,mobile,,,,,25.0,1,0
2026-01-27 22:34:37.309880 UTC,scroll_depth,43482501.17695177,43482501.1769517775-1769552743,/product/10,390-429,412x915,mobile,,,,,50.0,1,0
2026-01-27 22:34:37.309880 UTC,scroll_depth,43482501.17695177,43482501.1769517775-1769552743,/product/10,390-429,412x915,mobile,,,,,75.0,1,0
